FET	Vds-Id					
VDS=	0	to	-80	in	-1	step
VG=	0	to	-80	in	-1	step
NO.	VDS	ID	VG			
	V	A	V			
5126	-22	-1.57E-05	-63			
5127	-23	-1.63E-05	-63			
5128	-24	-1.69E-05	-63			
5129	-25	-1.75E-05	-63			
5130	-26	-1.80E-05	-63			
5131	-27	-1.86E-05	-63			
5132	-28	-1.91E-05	-63			
5133	-29	-1.97E-05	-63			
5134	-30	-2.02E-05	-63			
5135	-31	-2.07E-05	-63			
5136	-32	-2.13E-05	-63			
5137	-33	-2.18E-05	-63			
5138	-34	-2.23E-05	-63			
5139	-35	-2.28E-05	-63			
5140	-36	-2.33E-05	-63			
5141	-37	-2.37E-05	-63			
5142	-38	-2.42E-05	-63			
5143	-39	-2.47E-05	-63			
5144	-40	-2.51E-05	-63			
5145	-41	-2.56E-05	-63			
5146	-42	-2.60E-05	-63			
5147	-43	-2.64E-05	-63			
5148	-44	-2.69E-05	-63			
5149	-45	-2.73E-05	-63			
5150	-46	-2.77E-05	-63			
5151	-47	-2.81E-05	-63			
5152	-48	-2.85E-05	-63			
5153	-49	-2.88E-05	-63			
5154	-50	-2.92E-05	-63			
5155	-51	-2.96E-05	-63			
5156	-52	-2.99E-05	-63			
5157	-53	-3.03E-05	-63			
5158	-54	-3.06E-05	-63			
5159	-55	-3.09E-05	-63			
5160	-56	-3.12E-05	-63			
5161	-57	-3.15E-05	-63			
5162	-58	-3.19E-05	-63			
5163	-59	-3.21E-05	-63			
5164	-60	-3.24E-05	-63			
5165	-61	-3.27E-05	-63			
5166	-62	-3.30E-05	-63			
5167	-63	-3.32E-05	-63			
5168	-64	-3.35E-05	-63			
5169	-65	-3.37E-05	-63			
5170	-66	-3.39E-05	-63			
5171	-67	-3.42E-05	-63			
5172	-68	-3.44E-05	-63			
5173	-69	-3.46E-05	-63			
5174	-70	-3.48E-05	-63			
5175	-71	-3.50E-05	-63			
5176	-72	-3.52E-05	-63			
5177	-73	-3.54E-05	-63			
5178	-74	-3.55E-05	-63			
5179	-75	-3.57E-05	-63			
5180	-76	-3.58E-05	-63			
5181	-77	-3.60E-05	-63			
5182	-78	-3.61E-05	-63			
5183	-79	-3.63E-05	-63			
5184	-80	-3.64E-05	-63			
5185	0	1.31E-07	-64			
5186	-1	-8.31E-07	-64			
5187	-2	-1.68E-06	-64			
5188	-3	-2.52E-06	-64			
5189	-4	-3.34E-06	-64			
5190	-5	-4.14E-06	-64			
5191	-6	-4.93E-06	-64			
5192	-7	-5.70E-06	-64			
5193	-8	-6.46E-06	-64			
5194	-9	-7.21E-06	-64			
5195	-10	-7.95E-06	-64			
5196	-11	-8.66E-06	-64			
5197	-12	-9.36E-06	-64			
5198	-13	-1.01E-05	-64			
5199	-14	-1.08E-05	-64			
5200	-15	-1.14E-05	-64			
5201	-16	-1.21E-05	-64			
5202	-17	-1.28E-05	-64			
5203	-18	-1.34E-05	-64			
5204	-19	-1.41E-05	-64			
5205	-20	-1.47E-05	-64			
5206	-21	-1.53E-05	-64			
5207	-22	-1.59E-05	-64			
5208	-23	-1.65E-05	-64			
5209	-24	-1.71E-05	-64			
5210	-25	-1.77E-05	-64			
5211	-26	-1.83E-05	-64			
5212	-27	-1.89E-05	-64			
5213	-28	-1.94E-05	-64			
5214	-29	-2.00E-05	-64			
5215	-30	-2.05E-05	-64			
5216	-31	-2.11E-05	-64			
5217	-32	-2.16E-05	-64			
5218	-33	-2.21E-05	-64			
5219	-34	-2.26E-05	-64			
5220	-35	-2.31E-05	-64			
5221	-36	-2.36E-05	-64			
5222	-37	-2.41E-05	-64			
5223	-38	-2.46E-05	-64			
5224	-39	-2.51E-05	-64			
5225	-40	-2.55E-05	-64			
5226	-41	-2.60E-05	-64			
5227	-42	-2.64E-05	-64			
5228	-43	-2.69E-05	-64			
5229	-44	-2.73E-05	-64			
5230	-45	-2.77E-05	-64			
5231	-46	-2.81E-05	-64			
5232	-47	-2.85E-05	-64			
5233	-48	-2.89E-05	-64			
5234	-49	-2.93E-05	-64			
5235	-50	-2.97E-05	-64			
5236	-51	-3.01E-05	-64			
5237	-52	-3.04E-05	-64			
5238	-53	-3.08E-05	-64			
5239	-54	-3.11E-05	-64			
5240	-55	-3.15E-05	-64			
5241	-56	-3.18E-05	-64			
5242	-57	-3.21E-05	-64			
5243	-58	-3.24E-05	-64			
5244	-59	-3.27E-05	-64			
5245	-60	-3.30E-05	-64			
5246	-61	-3.33E-05	-64			
5247	-62	-3.36E-05	-64			
5248	-63	-3.38E-05	-64			
5249	-64	-3.41E-05	-64			
5250	-65	-3.43E-05	-64			
5251	-66	-3.46E-05	-64			
5252	-67	-3.48E-05	-64			
5253	-68	-3.50E-05	-64			
5254	-69	-3.52E-05	-64			
5255	-70	-3.54E-05	-64			
5256	-71	-3.56E-05	-64			
5257	-72	-3.58E-05	-64			
5258	-73	-3.60E-05	-64			
5259	-74	-3.62E-05	-64			
5260	-75	-3.64E-05	-64			
5261	-76	-3.65E-05	-64			
5262	-77	-3.67E-05	-64			
5263	-78	-3.68E-05	-64			
5264	-79	-3.70E-05	-64			
5265	-80	-3.71E-05	-64			
5266	0	1.32E-07	-65			
5267	-1	-8.42E-07	-65			
5268	-2	-1.70E-06	-65			
5269	-3	-2.56E-06	-65			
5270	-4	-3.38E-06	-65			
5271	-5	-4.20E-06	-65			
5272	-6	-4.99E-06	-65			
5273	-7	-5.78E-06	-65			
5274	-8	-6.55E-06	-65			
5275	-9	-7.31E-06	-65			
5276	-10	-8.06E-06	-65			
5277	-11	-8.78E-06	-65			
5278	-12	-9.50E-06	-65			
5279	-13	-1.02E-05	-65			
5280	-14	-1.09E-05	-65			
5281	-15	-1.16E-05	-65			
5282	-16	-1.23E-05	-65			
5283	-17	-1.30E-05	-65			
5284	-18	-1.36E-05	-65			
5285	-19	-1.43E-05	-65			
5286	-20	-1.49E-05	-65			
5287	-21	-1.55E-05	-65			
5288	-22	-1.62E-05	-65			
5289	-23	-1.68E-05	-65			
5290	-24	-1.74E-05	-65			
5291	-25	-1.80E-05	-65			
5292	-26	-1.86E-05	-65			
5293	-27	-1.92E-05	-65			
5294	-28	-1.97E-05	-65			
5295	-29	-2.03E-05	-65			
5296	-30	-2.09E-05	-65			
5297	-31	-2.14E-05	-65			
5298	-32	-2.19E-05	-65			
5299	-33	-2.25E-05	-65			
5300	-34	-2.30E-05	-65			
5301	-35	-2.35E-05	-65			
5302	-36	-2.40E-05	-65			
5303	-37	-2.45E-05	-65			
5304	-38	-2.50E-05	-65			
5305	-39	-2.55E-05	-65			
5306	-40	-2.60E-05	-65			
5307	-41	-2.64E-05	-65			
5308	-42	-2.69E-05	-65			
5309	-43	-2.73E-05	-65			
5310	-44	-2.78E-05	-65			
5311	-45	-2.82E-05	-65			
5312	-46	-2.86E-05	-65			
5313	-47	-2.90E-05	-65			
5314	-48	-2.94E-05	-65			
5315	-49	-2.98E-05	-65			
5316	-50	-3.02E-05	-65			
5317	-51	-3.06E-05	-65			
5318	-52	-3.09E-05	-65			
5319	-53	-3.13E-05	-65			
5320	-54	-3.17E-05	-65			
5321	-55	-3.20E-05	-65			
5322	-56	-3.23E-05	-65			
5323	-57	-3.27E-05	-65			
5324	-58	-3.30E-05	-65			
5325	-59	-3.33E-05	-65			
5326	-60	-3.36E-05	-65			
5327	-61	-3.39E-05	-65			
5328	-62	-3.41E-05	-65			
5329	-63	-3.44E-05	-65			
5330	-64	-3.47E-05	-65			
5331	-65	-3.49E-05	-65			
5332	-66	-3.52E-05	-65			
5333	-67	-3.54E-05	-65			
5334	-68	-3.57E-05	-65			
5335	-69	-3.59E-05	-65			
5336	-70	-3.61E-05	-65			
5337	-71	-3.63E-05	-65			
5338	-72	-3.65E-05	-65			
5339	-73	-3.67E-05	-65			
5340	-74	-3.69E-05	-65			
5341	-75	-3.70E-05	-65			
5342	-76	-3.72E-05	-65			
5343	-77	-3.74E-05	-65			
5344	-78	-3.75E-05	-65			
5345	-79	-3.77E-05	-65			
5346	-80	-3.78E-05	-65			
5347	0	1.33E-07	-66			
5348	-1	-8.53E-07	-66			
5349	-2	-1.73E-06	-66			
5350	-3	-2.59E-06	-66			
5351	-4	-3.43E-06	-66			
5352	-5	-4.25E-06	-66			
5353	-6	-5.06E-06	-66			
5354	-7	-5.86E-06	-66			
5355	-8	-6.64E-06	-66			
5356	-9	-7.41E-06	-66			
5357	-10	-8.15E-06	-66			
5358	-11	-8.89E-06	-66			
5359	-12	-9.62E-06	-66			
5360	-13	-1.03E-05	-66			
5361	-14	-1.11E-05	-66			
5362	-15	-1.18E-05	-66			
5363	-16	-1.24E-05	-66			
5364	-17	-1.31E-05	-66			
5365	-18	-1.38E-05	-66			
5366	-19	-1.45E-05	-66			
5367	-20	-1.51E-05	-66			
5368	-21	-1.58E-05	-66			
5369	-22	-1.64E-05	-66			
5370	-23	-1.70E-05	-66			
5371	-24	-1.76E-05	-66			
5372	-25	-1.82E-05	-66			
5373	-26	-1.88E-05	-66			
5374	-27	-1.94E-05	-66			
5375	-28	-2.00E-05	-66			
5376	-29	-2.06E-05	-66			
5377	-30	-2.12E-05	-66			
5378	-31	-2.17E-05	-66			
5379	-32	-2.23E-05	-66			
5380	-33	-2.28E-05	-66			
5381	-34	-2.33E-05	-66			
5382	-35	-2.39E-05	-66			
5383	-36	-2.44E-05	-66			
5384	-37	-2.49E-05	-66			
5385	-38	-2.54E-05	-66			
5386	-39	-2.59E-05	-66			
5387	-40	-2.63E-05	-66			
5388	-41	-2.68E-05	-66			
5389	-42	-2.73E-05	-66			
5390	-43	-2.77E-05	-66			
5391	-44	-2.82E-05	-66			
5392	-45	-2.86E-05	-66			
5393	-46	-2.91E-05	-66			
5394	-47	-2.95E-05	-66			
5395	-48	-2.99E-05	-66			
5396	-49	-3.03E-05	-66			
5397	-50	-3.07E-05	-66			
5398	-51	-3.11E-05	-66			
5399	-52	-3.14E-05	-66			
5400	-53	-3.18E-05	-66			
5401	-54	-3.22E-05	-66			
5402	-55	-3.25E-05	-66			
5403	-56	-3.29E-05	-66			
5404	-57	-3.32E-05	-66			
5405	-58	-3.35E-05	-66			
5406	-59	-3.38E-05	-66			
5407	-60	-3.41E-05	-66			
5408	-61	-3.44E-05	-66			
5409	-62	-3.47E-05	-66			
5410	-63	-3.50E-05	-66			
5411	-64	-3.53E-05	-66			
5412	-65	-3.55E-05	-66			
5413	-66	-3.58E-05	-66			
5414	-67	-3.60E-05	-66			
5415	-68	-3.63E-05	-66			
5416	-69	-3.65E-05	-66			
5417	-70	-3.67E-05	-66			
5418	-71	-3.69E-05	-66			
5419	-72	-3.71E-05	-66			
5420	-73	-3.73E-05	-66			
5421	-74	-3.75E-05	-66			
5422	-75	-3.77E-05	-66			
5423	-76	-3.79E-05	-66			
5424	-77	-3.80E-05	-66			
5425	-78	-3.82E-05	-66			
5426	-79	-3.84E-05	-66			
5427	-80	-3.85E-05	-66			
5428	0	1.33E-07	-67			
5429	-1	-8.64E-07	-67			
5430	-2	-1.75E-06	-67			
5431	-3	-2.62E-06	-67			
5432	-4	-3.47E-06	-67			
5433	-5	-4.31E-06	-67			
5434	-6	-5.12E-06	-67			
5435	-7	-5.93E-06	-67			
5436	-8	-6.73E-06	-67			
5437	-9	-7.51E-06	-67			
5438	-10	-8.26E-06	-67			
5439	-11	-9.01E-06	-67			
5440	-12	-9.75E-06	-67			
5441	-13	-1.05E-05	-67			
5442	-14	-1.12E-05	-67			
5443	-15	-1.19E-05	-67			
5444	-16	-1.26E-05	-67			
5445	-17	-1.33E-05	-67			
5446	-18	-1.40E-05	-67			
5447	-19	-1.47E-05	-67			
5448	-20	-1.53E-05	-67			
5449	-21	-1.60E-05	-67			
5450	-22	-1.66E-05	-67			
5451	-23	-1.73E-05	-67			
5452	-24	-1.79E-05	-67			
5453	-25	-1.85E-05	-67			
5454	-26	-1.91E-05	-67			
5455	-27	-1.97E-05	-67			
5456	-28	-2.03E-05	-67			
5457	-29	-2.09E-05	-67			
5458	-30	-2.15E-05	-67			
5459	-31	-2.20E-05	-67			
5460	-32	-2.26E-05	-67			
5461	-33	-2.31E-05	-67			
5462	-34	-2.37E-05	-67			
5463	-35	-2.42E-05	-67			
5464	-36	-2.47E-05	-67			
5465	-37	-2.53E-05	-67			
5466	-38	-2.58E-05	-67			
5467	-39	-2.63E-05	-67			
5468	-40	-2.67E-05	-67			
5469	-41	-2.72E-05	-67			
5470	-42	-2.77E-05	-67			
5471	-43	-2.82E-05	-67			
5472	-44	-2.86E-05	-67			
5473	-45	-2.91E-05	-67			
5474	-46	-2.95E-05	-67			
5475	-47	-2.99E-05	-67			
5476	-48	-3.04E-05	-67			
5477	-49	-3.08E-05	-67			
5478	-50	-3.12E-05	-67			
5479	-51	-3.16E-05	-67			
5480	-52	-3.19E-05	-67			
5481	-53	-3.23E-05	-67			
5482	-54	-3.27E-05	-67			
5483	-55	-3.31E-05	-67			
5484	-56	-3.34E-05	-67			
5485	-57	-3.37E-05	-67			
5486	-58	-3.41E-05	-67			
5487	-59	-3.44E-05	-67			
5488	-60	-3.47E-05	-67			
5489	-61	-3.50E-05	-67			
5490	-62	-3.53E-05	-67			
5491	-63	-3.56E-05	-67			
5492	-64	-3.59E-05	-67			
5493	-65	-3.61E-05	-67			
5494	-66	-3.64E-05	-67			
5495	-67	-3.67E-05	-67			
5496	-68	-3.69E-05	-67			
5497	-69	-3.71E-05	-67			
5498	-70	-3.74E-05	-67			
5499	-71	-3.76E-05	-67			
5500	-72	-3.78E-05	-67			
5501	-73	-3.80E-05	-67			
5502	-74	-3.82E-05	-67			
5503	-75	-3.84E-05	-67			
5504	-76	-3.85E-05	-67			
5505	-77	-3.87E-05	-67			
5506	-78	-3.89E-05	-67			
5507	-79	-3.90E-05	-67			
5508	-80	-3.92E-05	-67			
5509	0	1.33E-07	-68			
5510	-1	-8.74E-07	-68			
5511	-2	-1.77E-06	-68			
5512	-3	-2.65E-06	-68			
5513	-4	-3.51E-06	-68			
5514	-5	-4.36E-06	-68			
5515	-6	-5.19E-06	-68			
5516	-7	-6.01E-06	-68			
5517	-8	-6.81E-06	-68			
5518	-9	-7.61E-06	-68			
5519	-10	-8.37E-06	-68			
5520	-11	-9.13E-06	-68			
5521	-12	-9.88E-06	-68			
5522	-13	-1.06E-05	-68			
5523	-14	-1.14E-05	-68			
5524	-15	-1.21E-05	-68			
5525	-16	-1.28E-05	-68			
5526	-17	-1.35E-05	-68			
5527	-18	-1.42E-05	-68			
5528	-19	-1.49E-05	-68			
5529	-20	-1.55E-05	-68			
5530	-21	-1.62E-05	-68			
5531	-22	-1.69E-05	-68			
5532	-23	-1.75E-05	-68			
5533	-24	-1.81E-05	-68			
5534	-25	-1.88E-05	-68			
5535	-26	-1.94E-05	-68			
5536	-27	-2.00E-05	-68			
5537	-28	-2.06E-05	-68			
5538	-29	-2.12E-05	-68			
5539	-30	-2.18E-05	-68			
5540	-31	-2.24E-05	-68			
5541	-32	-2.29E-05	-68			
5542	-33	-2.35E-05	-68			
5543	-34	-2.40E-05	-68			
5544	-35	-2.46E-05	-68			
5545	-36	-2.51E-05	-68			
5546	-37	-2.56E-05	-68			
5547	-38	-2.61E-05	-68			
5548	-39	-2.67E-05	-68			
5549	-40	-2.72E-05	-68			
5550	-41	-2.76E-05	-68			
5551	-42	-2.81E-05	-68			
5552	-43	-2.86E-05	-68			
5553	-44	-2.91E-05	-68			
5554	-45	-2.95E-05	-68			
5555	-46	-3.00E-05	-68			
5556	-47	-3.04E-05	-68			
5557	-48	-3.08E-05	-68			
5558	-49	-3.13E-05	-68			
5559	-50	-3.17E-05	-68			
5560	-51	-3.21E-05	-68			
5561	-52	-3.25E-05	-68			
5562	-53	-3.28E-05	-68			
5563	-54	-3.32E-05	-68			
5564	-55	-3.36E-05	-68			
5565	-56	-3.39E-05	-68			
5566	-57	-3.43E-05	-68			
5567	-58	-3.46E-05	-68			
5568	-59	-3.50E-05	-68			
5569	-60	-3.53E-05	-68			
5570	-61	-3.56E-05	-68			
5571	-62	-3.59E-05	-68			
5572	-63	-3.62E-05	-68			
5573	-64	-3.65E-05	-68			
5574	-65	-3.68E-05	-68			
5575	-66	-3.70E-05	-68			
5576	-67	-3.73E-05	-68			
5577	-68	-3.75E-05	-68			
5578	-69	-3.78E-05	-68			
5579	-70	-3.80E-05	-68			
5580	-71	-3.82E-05	-68			
5581	-72	-3.84E-05	-68			
5582	-73	-3.87E-05	-68			
5583	-74	-3.89E-05	-68			
5584	-75	-3.90E-05	-68			
5585	-76	-3.92E-05	-68			
5586	-77	-3.94E-05	-68			
5587	-78	-3.96E-05	-68			
5588	-79	-3.97E-05	-68			
5589	-80	-3.99E-05	-68			
5590	0	1.34E-07	-69			
5591	-1	-8.85E-07	-69			
5592	-2	-1.79E-06	-69			
5593	-3	-2.69E-06	-69			
5594	-4	-3.56E-06	-69			
5595	-5	-4.41E-06	-69			
5596	-6	-5.25E-06	-69			
5597	-7	-6.09E-06	-69			
5598	-8	-6.90E-06	-69			
5599	-9	-7.71E-06	-69			
5600	-10	-8.48E-06	-69			
5601	-11	-9.25E-06	-69			
5602	-12	-1.00E-05	-69			
5603	-13	-1.08E-05	-69			
5604	-14	-1.15E-05	-69			
5605	-15	-1.23E-05	-69			
5606	-16	-1.30E-05	-69			
5607	-17	-1.37E-05	-69			
5608	-18	-1.44E-05	-69			
5609	-19	-1.51E-05	-69			
5610	-20	-1.58E-05	-69			
5611	-21	-1.64E-05	-69			
5612	-22	-1.71E-05	-69			
5613	-23	-1.78E-05	-69			
5614	-24	-1.84E-05	-69			
5615	-25	-1.90E-05	-69			
5616	-26	-1.97E-05	-69			
5617	-27	-2.03E-05	-69			
5618	-28	-2.09E-05	-69			
5619	-29	-2.15E-05	-69			
5620	-30	-2.21E-05	-69			
5621	-31	-2.27E-05	-69			
5622	-32	-2.33E-05	-69			
5623	-33	-2.38E-05	-69			
5624	-34	-2.44E-05	-69			
5625	-35	-2.49E-05	-69			
5626	-36	-2.55E-05	-69			
5627	-37	-2.60E-05	-69			
5628	-38	-2.65E-05	-69			
5629	-39	-2.71E-05	-69			
5630	-40	-2.76E-05	-69			
5631	-41	-2.81E-05	-69			
5632	-42	-2.86E-05	-69			
5633	-43	-2.90E-05	-69			
5634	-44	-2.95E-05	-69			
5635	-45	-3.00E-05	-69			
5636	-46	-3.04E-05	-69			
5637	-47	-3.09E-05	-69			
5638	-48	-3.13E-05	-69			
5639	-49	-3.17E-05	-69			
5640	-50	-3.22E-05	-69			
5641	-51	-3.26E-05	-69			
5642	-52	-3.30E-05	-69			
5643	-53	-3.34E-05	-69			
5644	-54	-3.38E-05	-69			
5645	-55	-3.41E-05	-69			
5646	-56	-3.45E-05	-69			
5647	-57	-3.49E-05	-69			
5648	-58	-3.52E-05	-69			
5649	-59	-3.55E-05	-69			
5650	-60	-3.59E-05	-69			
5651	-61	-3.62E-05	-69			
5652	-62	-3.65E-05	-69			
5653	-63	-3.68E-05	-69			
5654	-64	-3.71E-05	-69			
5655	-65	-3.74E-05	-69			
5656	-66	-3.77E-05	-69			
5657	-67	-3.79E-05	-69			
5658	-68	-3.82E-05	-69			
5659	-69	-3.84E-05	-69			
5660	-70	-3.87E-05	-69			
5661	-71	-3.89E-05	-69			
5662	-72	-3.91E-05	-69			
5663	-73	-3.93E-05	-69			
5664	-74	-3.95E-05	-69			
5665	-75	-3.97E-05	-69			
5666	-76	-3.99E-05	-69			
5667	-77	-4.01E-05	-69			
5668	-78	-4.03E-05	-69			
5669	-79	-4.05E-05	-69			
5670	-80	-4.06E-05	-69			
5671	0	1.34E-07	-70			
5672	-1	-8.96E-07	-70			
5673	-2	-1.81E-06	-70			
5674	-3	-2.72E-06	-70			
5675	-4	-3.60E-06	-70			
5676	-5	-4.47E-06	-70			
5677	-6	-5.32E-06	-70			
5678	-7	-6.17E-06	-70			
5679	-8	-6.99E-06	-70			
5680	-9	-7.81E-06	-70			
5681	-10	-8.59E-06	-70			
5682	-11	-9.37E-06	-70			
5683	-12	-1.01E-05	-70			
5684	-13	-1.09E-05	-70			
5685	-14	-1.17E-05	-70			
5686	-15	-1.24E-05	-70			
5687	-16	-1.32E-05	-70			
5688	-17	-1.39E-05	-70			
5689	-18	-1.46E-05	-70			
5690	-19	-1.53E-05	-70			
5691	-20	-1.60E-05	-70			
5692	-21	-1.67E-05	-70			
5693	-22	-1.73E-05	-70			
5694	-23	-1.80E-05	-70			
5695	-24	-1.87E-05	-70			
5696	-25	-1.93E-05	-70			
5697	-26	-2.00E-05	-70			
5698	-27	-2.06E-05	-70			
5699	-28	-2.12E-05	-70			
5700	-29	-2.18E-05	-70			
5701	-30	-2.24E-05	-70			
5702	-31	-2.30E-05	-70			
5703	-32	-2.36E-05	-70			
5704	-33	-2.42E-05	-70			
5705	-34	-2.47E-05	-70			
5706	-35	-2.53E-05	-70			
5707	-36	-2.59E-05	-70			
5708	-37	-2.64E-05	-70			
5709	-38	-2.69E-05	-70			
5710	-39	-2.75E-05	-70			
5711	-40	-2.80E-05	-70			
5712	-41	-2.85E-05	-70			
5713	-42	-2.90E-05	-70			
5714	-43	-2.95E-05	-70			
5715	-44	-3.00E-05	-70			
5716	-45	-3.04E-05	-70			
5717	-46	-3.09E-05	-70			
5718	-47	-3.14E-05	-70			
5719	-48	-3.18E-05	-70			
5720	-49	-3.22E-05	-70			
5721	-50	-3.27E-05	-70			
5722	-51	-3.31E-05	-70			
5723	-52	-3.35E-05	-70			
5724	-53	-3.39E-05	-70			
5725	-54	-3.43E-05	-70			
5726	-55	-3.47E-05	-70			
5727	-56	-3.50E-05	-70			
5728	-57	-3.54E-05	-70			
5729	-58	-3.58E-05	-70			
5730	-59	-3.61E-05	-70			
5731	-60	-3.65E-05	-70			
5732	-61	-3.68E-05	-70			
5733	-62	-3.71E-05	-70			
5734	-63	-3.74E-05	-70			
5735	-64	-3.77E-05	-70			
5736	-65	-3.80E-05	-70			
5737	-66	-3.83E-05	-70			
5738	-67	-3.86E-05	-70			
5739	-68	-3.88E-05	-70			
5740	-69	-3.91E-05	-70			
5741	-70	-3.93E-05	-70			
5742	-71	-3.96E-05	-70			
5743	-72	-3.98E-05	-70			
5744	-73	-4.00E-05	-70			
5745	-74	-4.02E-05	-70			
5746	-75	-4.04E-05	-70			
5747	-76	-4.06E-05	-70			
5748	-77	-4.08E-05	-70			
5749	-78	-4.10E-05	-70			
5750	-79	-4.12E-05	-70			
5751	-80	-4.13E-05	-70			
5752	0	1.34E-07	-71			
5753	-1	-9.07E-07	-71			
5754	-2	-1.83E-06	-71			
5755	-3	-2.75E-06	-71			
5756	-4	-3.64E-06	-71			
5757	-5	-4.53E-06	-71			
5758	-6	-5.39E-06	-71			
5759	-7	-6.24E-06	-71			
5760	-8	-7.08E-06	-71			
5761	-9	-7.91E-06	-71			
5762	-10	-8.70E-06	-71			
5763	-11	-9.50E-06	-71			
5764	-12	-1.03E-05	-71			
5765	-13	-1.11E-05	-71			
5766	-14	-1.18E-05	-71			
5767	-15	-1.26E-05	-71			
5768	-16	-1.33E-05	-71			
5769	-17	-1.41E-05	-71			
5770	-18	-1.48E-05	-71			
5771	-19	-1.55E-05	-71			
5772	-20	-1.62E-05	-71			
5773	-21	-1.69E-05	-71			
5774	-22	-1.76E-05	-71			
5775	-23	-1.83E-05	-71			
5776	-24	-1.89E-05	-71			
5777	-25	-1.96E-05	-71			
5778	-26	-2.02E-05	-71			
5779	-27	-2.09E-05	-71			
5780	-28	-2.15E-05	-71			
5781	-29	-2.21E-05	-71			
5782	-30	-2.27E-05	-71			
5783	-31	-2.33E-05	-71			
5784	-32	-2.39E-05	-71			
5785	-33	-2.45E-05	-71			
5786	-34	-2.51E-05	-71			
5787	-35	-2.57E-05	-71			
5788	-36	-2.62E-05	-71			
5789	-37	-2.68E-05	-71			
5790	-38	-2.73E-05	-71			
5791	-39	-2.79E-05	-71			
5792	-40	-2.84E-05	-71			
5793	-41	-2.89E-05	-71			
5794	-42	-2.94E-05	-71			
5795	-43	-2.99E-05	-71			
5796	-44	-3.04E-05	-71			
5797	-45	-3.09E-05	-71			
5798	-46	-3.14E-05	-71			
5799	-47	-3.18E-05	-71			
5800	-48	-3.23E-05	-71			
5801	-49	-3.27E-05	-71			
5802	-50	-3.32E-05	-71			
5803	-51	-3.36E-05	-71			
5804	-52	-3.40E-05	-71			
5805	-53	-3.44E-05	-71			
5806	-54	-3.48E-05	-71			
5807	-55	-3.52E-05	-71			
5808	-56	-3.56E-05	-71			
5809	-57	-3.60E-05	-71			
5810	-58	-3.63E-05	-71			
5811	-59	-3.67E-05	-71			
5812	-60	-3.70E-05	-71			
5813	-61	-3.74E-05	-71			
5814	-62	-3.77E-05	-71			
5815	-63	-3.80E-05	-71			
5816	-64	-3.83E-05	-71			
5817	-65	-3.86E-05	-71			
5818	-66	-3.89E-05	-71			
5819	-67	-3.92E-05	-71			
5820	-68	-3.95E-05	-71			
5821	-69	-3.97E-05	-71			
5822	-70	-4.00E-05	-71			
5823	-71	-4.02E-05	-71			
5824	-72	-4.05E-05	-71			
5825	-73	-4.07E-05	-71			
5826	-74	-4.09E-05	-71			
5827	-75	-4.11E-05	-71			
5828	-76	-4.13E-05	-71			
5829	-77	-4.15E-05	-71			
5830	-78	-4.17E-05	-71			
5831	-79	-4.19E-05	-71			
5832	-80	-4.21E-05	-71			
5833	0	1.34E-07	-72			
5834	-1	-9.18E-07	-72			
5835	-2	-1.86E-06	-72			
5836	-3	-2.79E-06	-72			
5837	-4	-3.69E-06	-72			
5838	-5	-4.58E-06	-72			
5839	-6	-5.46E-06	-72			
5840	-7	-6.32E-06	-72			
5841	-8	-7.17E-06	-72			
5842	-9	-8.01E-06	-72			
5843	-10	-8.81E-06	-72			
5844	-11	-9.62E-06	-72			
5845	-12	-1.04E-05	-72			
5846	-13	-1.12E-05	-72			
5847	-14	-1.20E-05	-72			
5848	-15	-1.27E-05	-72			
5849	-16	-1.35E-05	-72			
5850	-17	-1.42E-05	-72			
5851	-18	-1.50E-05	-72			
5852	-19	-1.57E-05	-72			
5853	-20	-1.64E-05	-72			
5854	-21	-1.71E-05	-72			
5855	-22	-1.78E-05	-72			
5856	-23	-1.85E-05	-72			
5857	-24	-1.92E-05	-72			
5858	-25	-1.98E-05	-72			
5859	-26	-2.05E-05	-72			
5860	-27	-2.12E-05	-72			
5861	-28	-2.18E-05	-72			
5862	-29	-2.24E-05	-72			
5863	-30	-2.31E-05	-72			
5864	-31	-2.37E-05	-72			
5865	-32	-2.43E-05	-72			
5866	-33	-2.49E-05	-72			
5867	-34	-2.55E-05	-72			
5868	-35	-2.60E-05	-72			
5869	-36	-2.66E-05	-72			
5870	-37	-2.72E-05	-72			
5871	-38	-2.77E-05	-72			
5872	-39	-2.83E-05	-72			
5873	-40	-2.88E-05	-72			
5874	-41	-2.93E-05	-72			
5875	-42	-2.99E-05	-72			
5876	-43	-3.04E-05	-72			
5877	-44	-3.09E-05	-72			
5878	-45	-3.14E-05	-72			
5879	-46	-3.18E-05	-72			
5880	-47	-3.23E-05	-72			
5881	-48	-3.28E-05	-72			
5882	-49	-3.32E-05	-72			
5883	-50	-3.37E-05	-72			
5884	-51	-3.41E-05	-72			
5885	-52	-3.45E-05	-72			
5886	-53	-3.50E-05	-72			
5887	-54	-3.54E-05	-72			
5888	-55	-3.58E-05	-72			
5889	-56	-3.62E-05	-72			
5890	-57	-3.65E-05	-72			
5891	-58	-3.69E-05	-72			
5892	-59	-3.73E-05	-72			
5893	-60	-3.76E-05	-72			
5894	-61	-3.80E-05	-72			
5895	-62	-3.83E-05	-72			
5896	-63	-3.86E-05	-72			
5897	-64	-3.90E-05	-72			
5898	-65	-3.93E-05	-72			
5899	-66	-3.96E-05	-72			
