FET Vds-Id
VDS= 0 to -80 in -1 step
VG= 0 to -80 in -1 step
NO. VDS ID VDS
 V A V
2369 -19 -1.0966E-05 -19
2370 -20 -1.13769E-05 -20
2371 -21 -1.17704E-05 -21
2372 -22 -1.21515E-05 -22
2373 -23 -1.2516E-05 -23
2374 -24 -1.28681E-05 -24
2375 -25 -1.32022E-05 -25
2376 -26 -1.35248E-05 -26
2377 -27 -1.38315E-05 -27
2378 -28 -1.41268E-05 -28
2379 -29 -1.4407E-05 -29
2380 -30 -1.46731E-05 -30
2381 -31 -1.49276E-05 -31
2382 -32 -1.51685E-05 -32
2383 -33 -1.53985E-05 -33
2384 -34 -1.56133E-05 -34
2385 -35 -1.58188E-05 -35
2386 -36 -1.60106E-05 -36
2387 -37 -1.61928E-05 -37
2388 -38 -1.63671E-05 -38
2389 -39 -1.6527E-05 -39
2390 -40 -1.66776E-05 -40
2391 -41 -1.68192E-05 -41
2392 -42 -1.69526E-05 -42
2393 -43 -1.70795E-05 -43
2394 -44 -1.71954E-05 -44
2395 -45 -1.73042E-05 -45
2396 -46 -1.74059E-05 -46
2397 -47 -1.74975E-05 -47
2398 -48 -1.75839E-05 -48
2399 -49 -1.76651E-05 -49
2400 -50 -1.77389E-05 -50
2401 -51 -1.7808E-05 -51
2402 -52 -1.78712E-05 -52
2403 -53 -1.79308E-05 -53
2404 -54 -1.79867E-05 -54
2405 -55 -1.80374E-05 -55
2406 -56 -1.80834E-05 -56
2407 -57 -1.81257E-05 -57
2408 -58 -1.81642E-05 -58
2409 -59 -1.81976E-05 -59
2410 -60 -1.82342E-05 -60
2411 -61 -1.82645E-05 -61
2412 -62 -1.82905E-05 -62
2413 -63 -1.83157E-05 -63
2414 -64 -1.83413E-05 -64
2415 -65 -1.83624E-05 -65
2416 -66 -1.83835E-05 -66
2417 -67 -1.83996E-05 -67
2418 -68 -1.84178E-05 -68
2419 -69 -1.84327E-05 -69
2420 -70 -1.8449E-05 -70
2421 -71 -1.84636E-05 -71
2422 -72 -1.84746E-05 -72
2423 -73 -1.84866E-05 -73
2424 -74 -1.84993E-05 -74
2425 -75 -1.85099E-05 -75
2426 -76 -1.85199E-05 -76
2427 -77 -1.85291E-05 -77
2428 -78 -1.85386E-05 -78
2429 -79 -1.85487E-05 -79
2430 -80 -1.85552E-05 -80
2431 0 3.25718E-08 0
2432 -1 -7.44387E-07 -1
2433 -2 -1.47497E-06 -2
2434 -3 -2.19929E-06 -3
2435 -4 -2.89891E-06 -4
2436 -5 -3.58302E-06 -5
2437 -6 -4.24706E-06 -6
2438 -7 -4.89527E-06 -7
2439 -8 -5.52322E-06 -8
2440 -9 -6.13686E-06 -9
2441 -10 -6.72905E-06 -10
2442 -11 -7.30609E-06 -11
2443 -12 -7.86633E-06 -12
2444 -13 -8.403E-06 -13
2445 -14 -8.92742E-06 -14
2446 -15 -9.43461E-06 -15
2447 -16 -9.92678E-06 -16
2448 -17 -1.03997E-05 -17
2449 -18 -1.08613E-05 -18
2450 -19 -1.13032E-05 -19
2451 -20 -1.17294E-05 -20
2452 -21 -1.21395E-05 -21
2453 -22 -1.25381E-05 -22
2454 -23 -1.29188E-05 -23
2455 -24 -1.32846E-05 -24
2456 -25 -1.36371E-05 -25
2457 -26 -1.39753E-05 -26
2458 -27 -1.42972E-05 -27
2459 -28 -1.4607E-05 -28
2460 -29 -1.49017E-05 -29
2461 -30 -1.51842E-05 -30
2462 -31 -1.54515E-05 -31
2463 -32 -1.57068E-05 -32
2464 -33 -1.59513E-05 -33
2465 -34 -1.61796E-05 -34
2466 -35 -1.63994E-05 -35
2467 -36 -1.66036E-05 -36
2468 -37 -1.67989E-05 -37
2469 -38 -1.69836E-05 -38
2470 -39 -1.71571E-05 -39
2471 -40 -1.73182E-05 -40
2472 -41 -1.74728E-05 -41
2473 -42 -1.76157E-05 -42
2474 -43 -1.77504E-05 -43
2475 -44 -1.78771E-05 -44
2476 -45 -1.79944E-05 -45
2477 -46 -1.81035E-05 -46
2478 -47 -1.82049E-05 -47
2479 -48 -1.83003E-05 -48
2480 -49 -1.83864E-05 -49
2481 -50 -1.84696E-05 -50
2482 -51 -1.85454E-05 -51
2483 -52 -1.86133E-05 -52
2484 -53 -1.86804E-05 -53
2485 -54 -1.87408E-05 -54
2486 -55 -1.87956E-05 -55
2487 -56 -1.88453E-05 -56
2488 -57 -1.88934E-05 -57
2489 -58 -1.89379E-05 -58
2490 -59 -1.8976E-05 -59
2491 -60 -1.90123E-05 -60
2492 -61 -1.90456E-05 -61
2493 -62 -1.90777E-05 -62
2494 -63 -1.91046E-05 -63
2495 -64 -1.91319E-05 -64
2496 -65 -1.9157E-05 -65
2497 -66 -1.91795E-05 -66
2498 -67 -1.91991E-05 -67
2499 -68 -1.92181E-05 -68
2500 -69 -1.92366E-05 -69
2501 -70 -1.92557E-05 -70
2502 -71 -1.9271E-05 -71
2503 -72 -1.92836E-05 -72
2504 -73 -1.92965E-05 -73
2505 -74 -1.93102E-05 -74
2506 -75 -1.9323E-05 -75
2507 -76 -1.93342E-05 -76
2508 -77 -1.93455E-05 -77
2509 -78 -1.93549E-05 -78
2510 -79 -1.9364E-05 -79
2511 -80 -1.93736E-05 -80
2512 0 3.30004E-08 0
2513 -1 -7.61372E-07 -1
2514 -2 -1.5087E-06 -2
2515 -3 -2.2509E-06 -3
2516 -4 -2.96808E-06 -4
2517 -5 -3.67035E-06 -5
2518 -6 -4.35192E-06 -6
2519 -7 -5.01845E-06 -7
2520 -8 -5.66438E-06 -8
2521 -9 -6.29526E-06 -9
2522 -10 -6.90555E-06 -10
2523 -11 -7.50069E-06 -11
2524 -12 -8.07634E-06 -12
2525 -13 -8.63295E-06 -13
2526 -14 -9.17558E-06 -14
2527 -15 -9.69867E-06 -15
2528 -16 -1.02072E-05 -16
2529 -17 -1.06998E-05 -17
2530 -18 -1.11757E-05 -18
2531 -19 -1.16344E-05 -19
2532 -20 -1.20796E-05 -20
2533 -21 -1.2509E-05 -21
2534 -22 -1.29218E-05 -22
2535 -23 -1.33193E-05 -23
2536 -24 -1.37025E-05 -24
2537 -25 -1.40698E-05 -25
2538 -26 -1.44231E-05 -26
2539 -27 -1.47613E-05 -27
2540 -28 -1.50868E-05 -28
2541 -29 -1.53969E-05 -29
2542 -30 -1.56936E-05 -30
2543 -31 -1.59749E-05 -31
2544 -32 -1.62469E-05 -32
2545 -33 -1.65036E-05 -33
2546 -34 -1.67476E-05 -34
2547 -35 -1.69802E-05 -35
2548 -36 -1.72002E-05 -36
2549 -37 -1.74065E-05 -37
2550 -38 -1.76019E-05 -38
2551 -39 -1.77872E-05 -39
2552 -40 -1.79627E-05 -40
2553 -41 -1.81265E-05 -41
2554 -42 -1.82802E-05 -42
2555 -43 -1.84237E-05 -43
2556 -44 -1.85609E-05 -44
2557 -45 -1.86879E-05 -45
2558 -46 -1.88053E-05 -46
2559 -47 -1.89174E-05 -47
2560 -48 -1.90214E-05 -48
2561 -49 -1.91174E-05 -49
2562 -50 -1.92075E-05 -50
2563 -51 -1.92888E-05 -51
2564 -52 -1.93666E-05 -52
2565 -53 -1.9438E-05 -53
2566 -54 -1.95033E-05 -54
2567 -55 -1.95628E-05 -55
2568 -56 -1.96203E-05 -56
2569 -57 -1.967E-05 -57
2570 -58 -1.97206E-05 -58
2571 -59 -1.97641E-05 -59
2572 -60 -1.98042E-05 -60
2573 -61 -1.98416E-05 -61
2574 -62 -1.9875E-05 -62
2575 -63 -1.99067E-05 -63
2576 -64 -1.99361E-05 -64
2577 -65 -1.99622E-05 -65
2578 -66 -1.99876E-05 -66
2579 -67 -2.00115E-05 -67
2580 -68 -2.00333E-05 -68
2581 -69 -2.00508E-05 -69
2582 -70 -2.0069E-05 -70
2583 -71 -2.00871E-05 -71
2584 -72 -2.01038E-05 -72
2585 -73 -2.01179E-05 -73
2586 -74 -2.01348E-05 -74
2587 -75 -2.01498E-05 -75
2588 -76 -2.01623E-05 -76
2589 -77 -2.01743E-05 -77
2590 -78 -2.01843E-05 -78
2591 -79 -2.01952E-05 -79
2592 -80 -2.02045E-05 -80
2593 0 3.3488E-08 0
2594 -1 -7.7791E-07 -1
2595 -2 -1.54317E-06 -2
2596 -3 -2.30314E-06 -3
2597 -4 -3.03892E-06 -4
2598 -5 -3.75944E-06 -5
2599 -6 -4.45903E-06 -6
2600 -7 -5.14389E-06 -7
2601 -8 -5.80887E-06 -8
2602 -9 -6.45742E-06 -9
2603 -10 -7.08603E-06 -10
2604 -11 -7.69854E-06 -11
2605 -12 -8.2898E-06 -12
2606 -13 -8.86349E-06 -13
2607 -14 -9.42266E-06 -14
2608 -15 -9.96236E-06 -15
2609 -16 -1.04898E-05 -16
2610 -17 -1.09979E-05 -17
2611 -18 -1.14914E-05 -18
2612 -19 -1.19676E-05 -19
2613 -20 -1.24295E-05 -20
2614 -21 -1.2874E-05 -21
2615 -22 -1.33059E-05 -22
2616 -23 -1.37189E-05 -23
2617 -24 -1.41191E-05 -24
2618 -25 -1.45027E-05 -25
2619 -26 -1.48725E-05 -26
2620 -27 -1.52261E-05 -27
2621 -28 -1.5566E-05 -28
2622 -29 -1.58921E-05 -29
2623 -30 -1.62048E-05 -30
2624 -31 -1.65021E-05 -31
2625 -32 -1.67888E-05 -32
2626 -33 -1.70594E-05 -33
2627 -34 -1.73176E-05 -34
2628 -35 -1.75622E-05 -35
2629 -36 -1.77956E-05 -36
2630 -37 -1.80166E-05 -37
2631 -38 -1.82244E-05 -38
2632 -39 -1.84216E-05 -39
2633 -40 -1.86067E-05 -40
2634 -41 -1.8783E-05 -41
2635 -42 -1.89498E-05 -42
2636 -43 -1.91057E-05 -43
2637 -44 -1.9252E-05 -44
2638 -45 -1.93887E-05 -45
2639 -46 -1.95179E-05 -46
2640 -47 -1.96379E-05 -47
2641 -48 -1.97494E-05 -48
2642 -49 -1.98539E-05 -49
2643 -50 -1.99519E-05 -50
2644 -51 -2.00401E-05 -51
2645 -52 -2.01258E-05 -52
2646 -53 -2.0202E-05 -53
2647 -54 -2.02772E-05 -54
2648 -55 -2.03427E-05 -55
2649 -56 -2.04045E-05 -56
2650 -57 -2.04613E-05 -57
2651 -58 -2.05144E-05 -58
2652 -59 -2.05642E-05 -59
2653 -60 -2.06059E-05 -60
2654 -61 -2.06488E-05 -61
2655 -62 -2.06868E-05 -62
2656 -63 -2.07232E-05 -63
2657 -64 -2.07568E-05 -64
2658 -65 -2.07859E-05 -65
2659 -66 -2.08157E-05 -66
2660 -67 -2.08413E-05 -67
2661 -68 -2.08663E-05 -68
2662 -69 -2.08877E-05 -69
2663 -70 -2.09071E-05 -70
2664 -71 -2.09231E-05 -71
2665 -72 -2.0944E-05 -72
2666 -73 -2.09604E-05 -73
2667 -74 -2.09754E-05 -74
2668 -75 -2.09905E-05 -75
2669 -76 -2.10059E-05 -76
2670 -77 -2.1018E-05 -77
2671 -78 -2.10301E-05 -78
2672 -79 -2.10442E-05 -79
2673 -80 -2.10549E-05 -80
2674 0 3.39796E-08 0
2675 -1 -7.94479E-07 -1
2676 -2 -1.57688E-06 -2
2677 -3 -2.35469E-06 -3
2678 -4 -3.10812E-06 -4
2679 -5 -3.8471E-06 -5
2680 -6 -4.56474E-06 -6
2681 -7 -5.26779E-06 -7
2682 -8 -5.94954E-06 -8
2683 -9 -6.61575E-06 -9
2684 -10 -7.26214E-06 -10
2685 -11 -7.89429E-06 -11
2686 -12 -8.50285E-06 -12
2687 -13 -9.09451E-06 -13
2688 -14 -9.67194E-06 -14
2689 -15 -1.02294E-05 -15
2690 -16 -1.07762E-05 -16
2691 -17 -1.13011E-05 -17
2692 -18 -1.18119E-05 -18
2693 -19 -1.23048E-05 -19
2694 -20 -1.2784E-05 -20
2695 -21 -1.32448E-05 -21
2696 -22 -1.36922E-05 -22
2697 -23 -1.41233E-05 -23
2698 -24 -1.45395E-05 -24
2699 -25 -1.49403E-05 -25
2700 -26 -1.53278E-05 -26
2701 -27 -1.56967E-05 -27
2702 -28 -1.60523E-05 -28
2703 -29 -1.63934E-05 -29
2704 -30 -1.67223E-05 -30
2705 -31 -1.70354E-05 -31
2706 -32 -1.73375E-05 -32
2707 -33 -1.7621E-05 -33
2708 -34 -1.78948E-05 -34
2709 -35 -1.81541E-05 -35
2710 -36 -1.83998E-05 -36
2711 -37 -1.86345E-05 -37
2712 -38 -1.88564E-05 -38
2713 -39 -1.90684E-05 -39
2714 -40 -1.92662E-05 -40
2715 -41 -1.94524E-05 -41
2716 -42 -1.96305E-05 -42
2717 -43 -1.97977E-05 -43
2718 -44 -1.99535E-05 -44
2719 -45 -2.0101E-05 -45
2720 -46 -2.02398E-05 -46
2721 -47 -2.03697E-05 -47
2722 -48 -2.04904E-05 -48
2723 -49 -2.06034E-05 -49
2724 -50 -2.07091E-05 -50
2725 -51 -2.08062E-05 -51
2726 -52 -2.08984E-05 -52
2727 -53 -2.09833E-05 -53
2728 -54 -2.10624E-05 -54
2729 -55 -2.11368E-05 -55
2730 -56 -2.12053E-05 -56
2731 -57 -2.12678E-05 -57
2732 -58 -2.13273E-05 -58
2733 -59 -2.13812E-05 -59
2734 -60 -2.14301E-05 -60
2735 -61 -2.14737E-05 -61
2736 -62 -2.15142E-05 -62
2737 -63 -2.15536E-05 -63
2738 -64 -2.15914E-05 -64
2739 -65 -2.16227E-05 -65
2740 -66 -2.16542E-05 -66
2741 -67 -2.16825E-05 -67
2742 -68 -2.17122E-05 -68
2743 -69 -2.17339E-05 -69
2744 -70 -2.17574E-05 -70
2745 -71 -2.1779E-05 -71
2746 -72 -2.17977E-05 -72
2747 -73 -2.18159E-05 -73
2748 -74 -2.18347E-05 -74
2749 -75 -2.18512E-05 -75
2750 -76 -2.18674E-05 -76
2751 -77 -2.18849E-05 -77
2752 -78 -2.18971E-05 -78
2753 -79 -2.19098E-05 -79
2754 -80 -2.19229E-05 -80
2755 0 3.44195E-08 0
2756 -1 -8.11157E-07 -1
2757 -2 -1.61127E-06 -2
2758 -3 -2.40709E-06 -3
2759 -4 -3.17858E-06 -4
2760 -5 -3.93591E-06 -5
2761 -6 -4.67262E-06 -6
2762 -7 -5.39393E-06 -7
2763 -8 -6.09426E-06 -8
2764 -9 -6.77996E-06 -9
2765 -10 -7.4444E-06 -10
2766 -11 -8.0904E-06 -11
2767 -12 -8.71818E-06 -12
2768 -13 -9.32757E-06 -13
2769 -14 -9.92112E-06 -14
2770 -15 -1.04956E-05 -15
2771 -16 -1.10585E-05 -16
2772 -17 -1.16026E-05 -17
2773 -18 -1.21304E-05 -18
2774 -19 -1.26414E-05 -19
2775 -20 -1.31381E-05 -20
2776 -21 -1.3617E-05 -21
2777 -22 -1.40809E-05 -22
2778 -23 -1.45275E-05 -23
2779 -24 -1.49615E-05 -24
2780 -25 -1.53776E-05 -25
2781 -26 -1.5782E-05 -26
2782 -27 -1.61676E-05 -27
2783 -28 -1.65396E-05 -28
2784 -29 -1.68954E-05 -29
2785 -30 -1.72415E-05 -30
2786 -31 -1.75697E-05 -31
2787 -32 -1.78826E-05 -32
2788 -33 -1.8184E-05 -33
2789 -34 -1.84697E-05 -34
2790 -35 -1.87437E-05 -35
2791 -36 -1.90036E-05 -36
2792 -37 -1.92509E-05 -37
2793 -38 -1.94866E-05 -38
2794 -39 -1.97101E-05 -39
2795 -40 -1.99227E-05 -40
2796 -41 -2.01244E-05 -41
2797 -42 -2.03119E-05 -42
2798 -43 -2.04901E-05 -43
2799 -44 -2.06587E-05 -44
2800 -45 -2.08174E-05 -45
2801 -46 -2.09653E-05 -46
2802 -47 -2.11058E-05 -47
2803 -48 -2.12362E-05 -48
2804 -49 -2.13576E-05 -49
2805 -50 -2.14715E-05 -50
2806 -51 -2.15786E-05 -51
2807 -52 -2.16781E-05 -52
2808 -53 -2.17708E-05 -53
2809 -54 -2.18556E-05 -54
2810 -55 -2.19369E-05 -55
2811 -56 -2.20122E-05 -56
2812 -57 -2.20805E-05 -57
2813 -58 -2.21452E-05 -58
2814 -59 -2.22049E-05 -59
2815 -60 -2.22592E-05 -60
2816 -61 -2.23094E-05 -61
2817 -62 -2.23563E-05 -62
2818 -63 -2.23984E-05 -63
2819 -64 -2.24388E-05 -64
2820 -65 -2.24753E-05 -65
2821 -66 -2.2511E-05 -66
2822 -67 -2.25412E-05 -67
2823 -68 -2.2571E-05 -68
2824 -69 -2.25972E-05 -69
2825 -70 -2.26217E-05 -70
2826 -71 -2.26456E-05 -71
2827 -72 -2.26671E-05 -72
2828 -73 -2.26878E-05 -73
2829 -74 -2.27076E-05 -74
2830 -75 -2.27266E-05 -75
2831 -76 -2.27419E-05 -76
2832 -77 -2.27569E-05 -77
2833 -78 -2.27734E-05 -78
2834 -79 -2.279E-05 -79
2835 -80 -2.2803E-05 -80
2836 0 3.50289E-08 0
2837 -1 -8.27626E-07 -1
2838 -2 -1.64509E-06 -2
2839 -3 -2.45911E-06 -3
2840 -4 -3.24946E-06 -4
2841 -5 -4.02552E-06 -5
2842 -6 -4.77973E-06 -6
2843 -7 -5.51909E-06 -7
2844 -8 -6.23861E-06 -8
2845 -9 -6.94187E-06 -9
2846 -10 -7.62433E-06 -10
2847 -11 -8.28531E-06 -11
2848 -12 -8.93151E-06 -12
2849 -13 -9.55827E-06 -13
2850 -14 -1.01696E-05 -14
2851 -15 -1.07649E-05 -15
2852 -16 -1.13449E-05 -16
2853 -17 -1.1906E-05 -17
2854 -18 -1.24521E-05 -18
2855 -19 -1.29793E-05 -19
2856 -20 -1.34933E-05 -20
2857 -21 -1.39888E-05 -21
2858 -22 -1.44715E-05 -22
2859 -23 -1.49367E-05 -23
2860 -24 -1.53896E-05 -24
2861 -25 -1.58214E-05 -25
2862 -26 -1.62405E-05 -26
2863 -27 -1.66434E-05 -27
2864 -28 -1.70335E-05 -28
2865 -29 -1.74061E-05 -29
2866 -30 -1.77642E-05 -30
2867 -31 -1.81066E-05 -31
2868 -32 -1.84382E-05 -32
2869 -33 -1.87536E-05 -33
2870 -34 -1.90571E-05 -34
2871 -35 -1.93443E-05 -35
2872 -36 -1.96184E-05 -36
2873 -37 -1.98828E-05 -37
2874 -38 -2.013E-05 -38
2875 -39 -2.0369E-05 -39
2876 -40 -2.05898E-05 -40
2877 -41 -2.08036E-05 -41
2878 -42 -2.10054E-05 -42
2879 -43 -2.11951E-05 -43
2880 -44 -2.13742E-05 -44
2881 -45 -2.1541E-05 -45
2882 -46 -2.17023E-05 -46
2883 -47 -2.18519E-05 -47
2884 -48 -2.19921E-05 -48
2885 -49 -2.21245E-05 -49
2886 -50 -2.2248E-05 -50
2887 -51 -2.23631E-05 -51
2888 -52 -2.24694E-05 -52
2889 -53 -2.25696E-05 -53
2890 -54 -2.26643E-05 -54
2891 -55 -2.275E-05 -55
2892 -56 -2.28321E-05 -56
2893 -57 -2.29079E-05 -57
2894 -58 -2.29767E-05 -58
2895 -59 -2.30424E-05 -59
2896 -60 -2.31022E-05 -60
2897 -61 -2.31582E-05 -61
2898 -62 -2.32077E-05 -62
2899 -63 -2.32565E-05 -63
2900 -64 -2.33028E-05 -64
2901 -65 -2.33423E-05 -65
2902 -66 -2.33808E-05 -66
2903 -67 -2.34131E-05 -67
2904 -68 -2.34473E-05 -68
2905 -69 -2.34773E-05 -69
2906 -70 -2.35043E-05 -70
2907 -71 -2.35304E-05 -71
2908 -72 -2.35537E-05 -72
2909 -73 -2.35771E-05 -73
2910 -74 -2.36001E-05 -74
2911 -75 -2.36196E-05 -75
2912 -76 -2.36394E-05 -76
2913 -77 -2.36563E-05 -77
2914 -78 -2.36734E-05 -78
2915 -79 -2.36911E-05 -79
2916 -80 -2.3705E-05 -80
2917 0 3.56009E-08 0
2918 -1 -8.44357E-07 -1
2919 -2 -1.67907E-06 -2
2920 -3 -2.51105E-06 -3
2921 -4 -3.31916E-06 -4
2922 -5 -4.1132E-06 -5
2923 -6 -4.88592E-06 -6
2924 -7 -5.64389E-06 -7
2925 -8 -6.38092E-06 -8
2926 -9 -7.10241E-06 -9
2927 -10 -7.80271E-06 -10
2928 -11 -8.48238E-06 -11
2929 -12 -9.14685E-06 -12
2930 -13 -9.79127E-06 -13
2931 -14 -1.04196E-05 -14
2932 -15 -1.10335E-05 -15
2933 -16 -1.16306E-05 -16
2934 -17 -1.2208E-05 -17
2935 -18 -1.27707E-05 -18
2936 -19 -1.33165E-05 -19
2937 -20 -1.38482E-05 -20
2938 -21 -1.43602E-05 -21
2939 -22 -1.48615E-05 -22
2940 -23 -1.53433E-05 -23
2941 -24 -1.58104E-05 -24
2942 -25 -1.62598E-05 -25
2943 -26 -1.66964E-05 -26
2944 -27 -1.71175E-05 -27
2945 -28 -1.75215E-05 -28
2946 -29 -1.79109E-05 -29
2947 -30 -1.82862E-05 -30
2948 -31 -1.86455E-05 -31
2949 -32 -1.89895E-05 -32
2950 -33 -1.93208E-05 -33
2951 -34 -1.96367E-05 -34
2952 -35 -1.99394E-05 -35
2953 -36 -2.02272E-05 -36
2954 -37 -2.05055E-05 -37
2955 -38 -2.0768E-05 -38
2956 -39 -2.10189E-05 -39
2957 -40 -2.12559E-05 -40
2958 -41 -2.14818E-05 -41
2959 -42 -2.16951E-05 -42
2960 -43 -2.18989E-05 -43
2961 -44 -2.20894E-05 -44
2962 -45 -2.22711E-05 -45
2963 -46 -2.24434E-05 -46
2964 -47 -2.26032E-05 -47
2965 -48 -2.27527E-05 -48
2966 -49 -2.28957E-05 -49
2967 -50 -2.30275E-05 -50
2968 -51 -2.31506E-05 -51
2969 -52 -2.32672E-05 -52
2970 -53 -2.33759E-05 -53
2971 -54 -2.34771E-05 -54
2972 -55 -2.35721E-05 -55
2973 -56 -2.36608E-05 -56
2974 -57 -2.37441E-05 -57
2975 -58 -2.38203E-05 -58
2976 -59 -2.38887E-05 -59
2977 -60 -2.39561E-05 -60
2978 -61 -2.40164E-05 -61
2979 -62 -2.40698E-05 -62
2980 -63 -2.41249E-05 -63
2981 -64 -2.41736E-05 -64
2982 -65 -2.42183E-05 -65
2983 -66 -2.4258E-05 -66
2984 -67 -2.4298E-05 -67
2985 -68 -2.43329E-05 -68
2986 -69 -2.43659E-05 -69
2987 -70 -2.43952E-05 -70
2988 -71 -2.44261E-05 -71
2989 -72 -2.44517E-05 -72
2990 -73 -2.44765E-05 -73
2991 -74 -2.45002E-05 -74
2992 -75 -2.45191E-05 -75
2993 -76 -2.45388E-05 -76
2994 -77 -2.45598E-05 -77
2995 -78 -2.45807E-05 -78
2996 -79 -2.45959E-05 -79
2997 -80 -2.46119E-05 -80
2998 0 3.61258E-08 0
2999 -1 -8.60693E-07 -1
3000 -2 -1.71241E-06 -2
3001 -3 -2.56242E-06 -3
3002 -4 -3.38817E-06 -4
3003 -5 -4.20051E-06 -5
3004 -6 -4.9915E-06 -6
3005 -7 -5.76743E-06 -7
3006 -8 -6.5237E-06 -8
3007 -9 -7.26338E-06 -9
3008 -10 -7.98325E-06 -10
3009 -11 -8.67924E-06 -11
3010 -12 -9.36128E-06 -12
3011 -13 -1.00249E-05 -13
3012 -14 -1.0676E-05 -14
3013 -15 -1.1305E-05 -15
3014 -16 -1.19198E-05 -16
3015 -17 -1.25174E-05 -17
3016 -18 -1.30992E-05 -18
3017 -19 -1.36631E-05 -19
3018 -20 -1.42113E-05 -20
3019 -21 -1.47435E-05 -21
3020 -22 -1.52608E-05 -22
3021 -23 -1.57592E-05 -23
3022 -24 -1.62455E-05 -24
3023 -25 -1.67116E-05 -25
3024 -26 -1.71647E-05 -26
3025 -27 -1.75992E-05 -27
3026 -28 -1.80233E-05 -28
3027 -29 -1.8428E-05 -29
3028 -30 -1.88201E-05 -30
3029 -31 -1.91946E-05 -31
3030 -32 -1.95572E-05 -32
3031 -33 -1.99055E-05 -33
3032 -34 -2.02357E-05 -34
3033 -35 -2.05533E-05 -35
3034 -36 -2.08562E-05 -36
3035 -37 -2.11477E-05 -37
3036 -38 -2.14246E-05 -38
3037 -39 -2.16903E-05 -39
3038 -40 -2.1942E-05 -40
3039 -41 -2.21797E-05 -41
3040 -42 -2.24064E-05 -42
3041 -43 -2.26191E-05 -43
3042 -44 -2.28238E-05 -44
3043 -45 -2.30169E-05 -45
3044 -46 -2.31976E-05 -46
3045 -47 -2.33683E-05 -47
3046 -48 -2.35285E-05 -48
3047 -49 -2.36811E-05 -49
3048 -50 -2.38242E-05 -50
3049 -51 -2.39585E-05 -51
3050 -52 -2.40858E-05 -52
3051 -53 -2.42058E-05 -53
3052 -54 -2.43169E-05 -54
3053 -55 -2.44183E-05 -55
3054 -56 -2.45167E-05 -56
3055 -57 -2.46037E-05 -57
3056 -58 -2.46852E-05 -58
3057 -59 -2.4762E-05 -59
3058 -60 -2.48333E-05 -60
3059 -61 -2.48997E-05 -61
3060 -62 -2.49609E-05 -62
3061 -63 -2.50171E-05 -63
3062 -64 -2.50687E-05 -64
3063 -65 -2.5117E-05 -65
3064 -66 -2.51648E-05 -66
3065 -67 -2.5206E-05 -67
3066 -68 -2.5246E-05 -68
3067 -69 -2.52823E-05 -69
3068 -70 -2.53157E-05 -70
3069 -71 -2.53456E-05 -71
3070 -72 -2.53767E-05 -72
3071 -73 -2.5403E-05 -73
3072 -74 -2.54303E-05 -74
3073 -75 -2.54536E-05 -75
3074 -76 -2.54776E-05 -76
3075 -77 -2.5501E-05 -77
3076 -78 -2.55184E-05 -78
3077 -79 -2.55399E-05 -79
3078 -80 -2.55561E-05 -80
3079 0 3.67759E-08 0
3080 -1 -8.77097E-07 -1
3081 -2 -1.74677E-06 -2
3082 -3 -2.61463E-06 -3
3083 -4 -3.45861E-06 -4
3084 -5 -4.2892E-06 -5
3085 -6 -5.09959E-06 -6
3086 -7 -5.89428E-06 -7
3087 -8 -6.66749E-06 -8
3088 -9 -7.42641E-06 -9
3089 -10 -8.15879E-06 -10
3090 -11 -8.87618E-06 -11
3091 -12 -9.57621E-06 -12
3092 -13 -1.02565E-05 -13
3093 -14 -1.09258E-05 -14
3094 -15 -1.15747E-05 -15
3095 -16 -1.22075E-05 -16
3096 -17 -1.28209E-05 -17
3097 -18 -1.34214E-05 -18
3098 -19 -1.40022E-05 -19
3099 -20 -1.4569E-05 -20
3100 -21 -1.51181E-05 -21
3101 -22 -1.56516E-05 -22
3102 -23 -1.61697E-05 -23
3103 -24 -1.66724E-05 -24
3104 -25 -1.71552E-05 -25
3105 -26 -1.76248E-05 -26
3106 -27 -1.80768E-05 -27
3107 -28 -1.85165E-05 -28
3108 -29 -1.89356E-05 -29
3109 -30 -1.93426E-05 -30
3110 -31 -1.97357E-05 -31
3111 -32 -2.0114E-05 -32
3112 -33 -2.04774E-05 -33
3113 -34 -2.08249E-05 -34
3114 -35 -2.11599E-05 -35
3115 -36 -2.14758E-05 -36
3116 -37 -2.17825E-05 -37
3117 -38 -2.2074E-05 -38
3118 -39 -2.23522E-05 -39
3119 -40 -2.26163E-05 -40
3120 -41 -2.28683E-05 -41
3121 -42 -2.31099E-05 -42
3122 -43 -2.33337E-05 -43
3123 -44 -2.35518E-05 -44
3124 -45 -2.37538E-05 -45
3125 -46 -2.39458E-05 -46
3126 -47 -2.41299E-05 -47
3127 -48 -2.43028E-05 -48
3128 -49 -2.44682E-05 -49
3129 -50 -2.46221E-05 -50
3130 -51 -2.47634E-05 -51
3131 -52 -2.48989E-05 -52
3132 -53 -2.50243E-05 -53
3133 -54 -2.5145E-05 -54
3134 -55 -2.52517E-05 -55
3135 -56 -2.53588E-05 -56
3136 -57 -2.54568E-05 -57
3137 -58 -2.55477E-05 -58
3138 -59 -2.56301E-05 -59
3139 -60 -2.57083E-05 -60
3140 -61 -2.57814E-05 -61
3141 -62 -2.58474E-05 -62
3142 -63 -2.59087E-05 -63
3143 -64 -2.59703E-05 -64
3144 -65 -2.60237E-05 -65
