FET Vds-Id
VDS= 0 to -80 in -1 step
VG= 0 to -80 in -1 step
NO. VDS ID VS
 V A V
2504 -73 -2.47831E-05 0
2505 -74 -2.48089E-05 0
2506 -75 -2.48346E-05 0
2507 -76 -2.48569E-05 0
2508 -77 -2.48799E-05 0
2509 -78 -2.49019E-05 0
2510 -79 -2.4924E-05 0
2511 -80 -2.49419E-05 0
2512 0 7.0906E-09 0
2513 -1 -9.14346E-07 0
2514 -2 -1.79744E-06 0
2515 -3 -2.67179E-06 0
2516 -4 -3.51566E-06 0
2517 -5 -4.3425E-06 0
2518 -6 -5.14543E-06 0
2519 -7 -5.93218E-06 0
2520 -8 -6.69614E-06 0
2521 -9 -7.44405E-06 0
2522 -10 -8.16257E-06 0
2523 -11 -8.86821E-06 0
2524 -12 -9.55723E-06 0
2525 -13 -1.02248E-05 0
2526 -14 -1.08813E-05 0
2527 -15 -1.15144E-05 0
2528 -16 -1.21333E-05 0
2529 -17 -1.27328E-05 0
2530 -18 -1.33198E-05 0
2531 -19 -1.38866E-05 0
2532 -20 -1.444E-05 0
2533 -21 -1.49731E-05 0
2534 -22 -1.54929E-05 0
2535 -23 -1.59957E-05 0
2536 -24 -1.64839E-05 0
2537 -25 -1.69548E-05 0
2538 -26 -1.74092E-05 0
2539 -27 -1.78488E-05 0
2540 -28 -1.82715E-05 0
2541 -29 -1.86795E-05 0
2542 -30 -1.90717E-05 0
2543 -31 -1.94475E-05 0
2544 -32 -1.98102E-05 0
2545 -33 -2.0159E-05 0
2546 -34 -2.04912E-05 0
2547 -35 -2.08105E-05 0
2548 -36 -2.11132E-05 0
2549 -37 -2.14023E-05 0
2550 -38 -2.16796E-05 0
2551 -39 -2.19383E-05 0
2552 -40 -2.21863E-05 0
2553 -41 -2.24235E-05 0
2554 -42 -2.26496E-05 0
2555 -43 -2.28602E-05 0
2556 -44 -2.30604E-05 0
2557 -45 -2.32491E-05 0
2558 -46 -2.34258E-05 0
2559 -47 -2.35921E-05 0
2560 -48 -2.37503E-05 0
2561 -49 -2.38963E-05 0
2562 -50 -2.40325E-05 0
2563 -51 -2.41621E-05 0
2564 -52 -2.4283E-05 0
2565 -53 -2.43935E-05 0
2566 -54 -2.44995E-05 0
2567 -55 -2.45983E-05 0
2568 -56 -2.46889E-05 0
2569 -57 -2.47732E-05 0
2570 -58 -2.48524E-05 0
2571 -59 -2.49255E-05 0
2572 -60 -2.49925E-05 0
2573 -61 -2.50578E-05 0
2574 -62 -2.5118E-05 0
2575 -63 -2.51725E-05 0
2576 -64 -2.52251E-05 0
2577 -65 -2.5273E-05 0
2578 -66 -2.5318E-05 0
2579 -67 -2.53614E-05 0
2580 -68 -2.54006E-05 0
2581 -69 -2.54385E-05 0
2582 -70 -2.54728E-05 0
2583 -71 -2.55048E-05 0
2584 -72 -2.55366E-05 0
2585 -73 -2.55665E-05 0
2586 -74 -2.55939E-05 0
2587 -75 -2.56203E-05 0
2588 -76 -2.56463E-05 0
2589 -77 -2.56723E-05 0
2590 -78 -2.56949E-05 0
2591 -79 -2.57171E-05 0
2592 -80 -2.57392E-05 0
2593 0 8.0116E-09 0
2594 -1 -9.31124E-07 0
2595 -2 -1.83062E-06 0
2596 -3 -2.72208E-06 0
2597 -4 -3.58317E-06 0
2598 -5 -4.42715E-06 0
2599 -6 -5.2479E-06 0
2600 -7 -6.05128E-06 0
2601 -8 -6.83304E-06 0
2602 -9 -7.59783E-06 0
2603 -10 -8.33197E-06 0
2604 -11 -9.05521E-06 0
2605 -12 -9.75939E-06 0
2606 -13 -1.0442E-05 0
2607 -14 -1.11149E-05 0
2608 -15 -1.1764E-05 0
2609 -16 -1.23995E-05 0
2610 -17 -1.30171E-05 0
2611 -18 -1.36186E-05 0
2612 -19 -1.42E-05 0
2613 -20 -1.47677E-05 0
2614 -21 -1.53186E-05 0
2615 -22 -1.58533E-05 0
2616 -23 -1.63711E-05 0
2617 -24 -1.6873E-05 0
2618 -25 -1.73585E-05 0
2619 -26 -1.78303E-05 0
2620 -27 -1.82832E-05 0
2621 -28 -1.87214E-05 0
2622 -29 -1.91433E-05 0
2623 -30 -1.95503E-05 0
2624 -31 -1.99409E-05 0
2625 -32 -2.03165E-05 0
2626 -33 -2.0676E-05 0
2627 -34 -2.1021E-05 0
2628 -35 -2.13511E-05 0
2629 -36 -2.16686E-05 0
2630 -37 -2.19709E-05 0
2631 -38 -2.22586E-05 0
2632 -39 -2.25344E-05 0
2633 -40 -2.27935E-05 0
2634 -41 -2.30412E-05 0
2635 -42 -2.32753E-05 0
2636 -43 -2.34968E-05 0
2637 -44 -2.37086E-05 0
2638 -45 -2.39083E-05 0
2639 -46 -2.40956E-05 0
2640 -47 -2.42721E-05 0
2641 -48 -2.44381E-05 0
2642 -49 -2.45933E-05 0
2643 -50 -2.47394E-05 0
2644 -51 -2.48765E-05 0
2645 -52 -2.5004E-05 0
2646 -53 -2.51224E-05 0
2647 -54 -2.5235E-05 0
2648 -55 -2.53393E-05 0
2649 -56 -2.54345E-05 0
2650 -57 -2.55229E-05 0
2651 -58 -2.56084E-05 0
2652 -59 -2.56894E-05 0
2653 -60 -2.57625E-05 0
2654 -61 -2.5829E-05 0
2655 -62 -2.58918E-05 0
2656 -63 -2.59512E-05 0
2657 -64 -2.60097E-05 0
2658 -65 -2.60597E-05 0
2659 -66 -2.61067E-05 0
2660 -67 -2.61527E-05 0
2661 -68 -2.61971E-05 0
2662 -69 -2.62362E-05 0
2663 -70 -2.62739E-05 0
2664 -71 -2.63096E-05 0
2665 -72 -2.63419E-05 0
2666 -73 -2.63754E-05 0
2667 -74 -2.64044E-05 0
2668 -75 -2.64336E-05 0
2669 -76 -2.64606E-05 0
2670 -77 -2.64885E-05 0
2671 -78 -2.65106E-05 0
2672 -79 -2.65365E-05 0
2673 -80 -2.65602E-05 0
2674 0 7.5736E-09 0
2675 -1 -9.46871E-07 0
2676 -2 -1.86288E-06 0
2677 -3 -2.77068E-06 0
2678 -4 -3.64843E-06 0
2679 -5 -4.50941E-06 0
2680 -6 -5.34624E-06 0
2681 -7 -6.16692E-06 0
2682 -8 -6.96428E-06 0
2683 -9 -7.74547E-06 0
2684 -10 -8.49801E-06 0
2685 -11 -9.2362E-06 0
2686 -12 -9.95638E-06 0
2687 -13 -1.06553E-05 0
2688 -14 -1.1344E-05 0
2689 -15 -1.20088E-05 0
2690 -16 -1.26613E-05 0
2691 -17 -1.32931E-05 0
2692 -18 -1.39108E-05 0
2693 -19 -1.45089E-05 0
2694 -20 -1.50931E-05 0
2695 -21 -1.56574E-05 0
2696 -22 -1.62101E-05 0
2697 -23 -1.67414E-05 0
2698 -24 -1.72594E-05 0
2699 -25 -1.77592E-05 0
2700 -26 -1.82438E-05 0
2701 -27 -1.87125E-05 0
2702 -28 -1.91656E-05 0
2703 -29 -1.9602E-05 0
2704 -30 -2.00232E-05 0
2705 -31 -2.04281E-05 0
2706 -32 -2.08171E-05 0
2707 -33 -2.11938E-05 0
2708 -34 -2.15523E-05 0
2709 -35 -2.1897E-05 0
2710 -36 -2.2224E-05 0
2711 -37 -2.25401E-05 0
2712 -38 -2.28394E-05 0
2713 -39 -2.31265E-05 0
2714 -40 -2.33995E-05 0
2715 -41 -2.36589E-05 0
2716 -42 -2.39048E-05 0
2717 -43 -2.41386E-05 0
2718 -44 -2.43588E-05 0
2719 -45 -2.45699E-05 0
2720 -46 -2.47667E-05 0
2721 -47 -2.49505E-05 0
2722 -48 -2.51254E-05 0
2723 -49 -2.5291E-05 0
2724 -50 -2.54457E-05 0
2725 -51 -2.55894E-05 0
2726 -52 -2.57244E-05 0
2727 -53 -2.58519E-05 0
2728 -54 -2.59692E-05 0
2729 -55 -2.6081E-05 0
2730 -56 -2.61856E-05 0
2731 -57 -2.62817E-05 0
2732 -58 -2.63717E-05 0
2733 -59 -2.64545E-05 0
2734 -60 -2.65329E-05 0
2735 -61 -2.66064E-05 0
2736 -62 -2.66727E-05 0
2737 -63 -2.67368E-05 0
2738 -64 -2.67953E-05 0
2739 -65 -2.68502E-05 0
2740 -66 -2.69005E-05 0
2741 -67 -2.69473E-05 0
2742 -68 -2.69959E-05 0
2743 -69 -2.70378E-05 0
2744 -70 -2.7079E-05 0
2745 -71 -2.71162E-05 0
2746 -72 -2.7153E-05 0
2747 -73 -2.7188E-05 0
2748 -74 -2.72222E-05 0
2749 -75 -2.72516E-05 0
2750 -76 -2.72823E-05 0
2751 -77 -2.73098E-05 0
2752 -78 -2.73369E-05 0
2753 -79 -2.7364E-05 0
2754 -80 -2.73885E-05 0
2755 0 8.9791E-09 0
2756 -1 -9.63895E-07 0
2757 -2 -1.8968E-06 0
2758 -3 -2.82195E-06 0
2759 -4 -3.71719E-06 0
2760 -5 -4.59561E-06 0
2761 -6 -5.45034E-06 0
2762 -7 -6.28754E-06 0
2763 -8 -7.10271E-06 0
2764 -9 -7.90061E-06 0
2765 -10 -8.66762E-06 0
2766 -11 -9.42375E-06 0
2767 -12 -1.01608E-05 0
2768 -13 -1.08827E-05 0
2769 -14 -1.15854E-05 0
2770 -15 -1.22675E-05 0
2771 -16 -1.29343E-05 0
2772 -17 -1.3584E-05 0
2773 -18 -1.42181E-05 0
2774 -19 -1.48317E-05 0
2775 -20 -1.54318E-05 0
2776 -21 -1.60133E-05 0
2777 -22 -1.65802E-05 0
2778 -23 -1.71283E-05 0
2779 -24 -1.76637E-05 0
2780 -25 -1.81781E-05 0
2781 -26 -1.86784E-05 0
2782 -27 -1.91599E-05 0
2783 -28 -1.9629E-05 0
2784 -29 -2.00803E-05 0
2785 -30 -2.05164E-05 0
2786 -31 -2.09335E-05 0
2787 -32 -2.1337E-05 0
2788 -33 -2.1726E-05 0
2789 -34 -2.20987E-05 0
2790 -35 -2.24576E-05 0
2791 -36 -2.27993E-05 0
2792 -37 -2.31269E-05 0
2793 -38 -2.34397E-05 0
2794 -39 -2.37391E-05 0
2795 -40 -2.40243E-05 0
2796 -41 -2.42966E-05 0
2797 -42 -2.45521E-05 0
2798 -43 -2.47975E-05 0
2799 -44 -2.50292E-05 0
2800 -45 -2.52471E-05 0
2801 -46 -2.54556E-05 0
2802 -47 -2.5649E-05 0
2803 -48 -2.58343E-05 0
2804 -49 -2.60072E-05 0
2805 -50 -2.6171E-05 0
2806 -51 -2.63252E-05 0
2807 -52 -2.64685E-05 0
2808 -53 -2.66026E-05 0
2809 -54 -2.67301E-05 0
2810 -55 -2.68482E-05 0
2811 -56 -2.69584E-05 0
2812 -57 -2.70603E-05 0
2813 -58 -2.71564E-05 0
2814 -59 -2.72447E-05 0
2815 -60 -2.73266E-05 0
2816 -61 -2.74067E-05 0
2817 -62 -2.74807E-05 0
2818 -63 -2.75491E-05 0
2819 -64 -2.76118E-05 0
2820 -65 -2.76727E-05 0
2821 -66 -2.77272E-05 0
2822 -67 -2.77768E-05 0
2823 -68 -2.7826E-05 0
2824 -69 -2.78712E-05 0
2825 -70 -2.79125E-05 0
2826 -71 -2.79555E-05 0
2827 -72 -2.79936E-05 0
2828 -73 -2.80293E-05 0
2829 -74 -2.8064E-05 0
2830 -75 -2.8096E-05 0
2831 -76 -2.81265E-05 0
2832 -77 -2.81567E-05 0
2833 -78 -2.81848E-05 0
2834 -79 -2.82115E-05 0
2835 -80 -2.8238E-05 0
2836 0 9.7295E-09 0
2837 -1 -9.79841E-07 0
2838 -2 -1.92985E-06 0
2839 -3 -2.87243E-06 0
2840 -4 -3.7853E-06 0
2841 -5 -4.68083E-06 0
2842 -6 -5.55274E-06 0
2843 -7 -6.40791E-06 0
2844 -8 -7.23952E-06 0
2845 -9 -8.05607E-06 0
2846 -10 -8.84087E-06 0
2847 -11 -9.61327E-06 0
2848 -12 -1.03662E-05 0
2849 -13 -1.11044E-05 0
2850 -14 -1.18227E-05 0
2851 -15 -1.25213E-05 0
2852 -16 -1.32072E-05 0
2853 -17 -1.38721E-05 0
2854 -18 -1.45212E-05 0
2855 -19 -1.51521E-05 0
2856 -20 -1.57678E-05 0
2857 -21 -1.63638E-05 0
2858 -22 -1.69471E-05 0
2859 -23 -1.75104E-05 0
2860 -24 -1.80608E-05 0
2861 -25 -1.85918E-05 0
2862 -26 -1.91064E-05 0
2863 -27 -1.96035E-05 0
2864 -28 -2.00867E-05 0
2865 -29 -2.05524E-05 0
2866 -30 -2.10041E-05 0
2867 -31 -2.14371E-05 0
2868 -32 -2.18537E-05 0
2869 -33 -2.2259E-05 0
2870 -34 -2.26449E-05 0
2871 -35 -2.30166E-05 0
2872 -36 -2.33725E-05 0
2873 -37 -2.37144E-05 0
2874 -38 -2.40403E-05 0
2875 -39 -2.43509E-05 0
2876 -40 -2.46487E-05 0
2877 -41 -2.49329E-05 0
2878 -42 -2.52031E-05 0
2879 -43 -2.5457E-05 0
2880 -44 -2.57006E-05 0
2881 -45 -2.59328E-05 0
2882 -46 -2.6151E-05 0
2883 -47 -2.63584E-05 0
2884 -48 -2.6551E-05 0
2885 -49 -2.6733E-05 0
2886 -50 -2.69067E-05 0
2887 -51 -2.70672E-05 0
2888 -52 -2.72197E-05 0
2889 -53 -2.73636E-05 0
2890 -54 -2.74988E-05 0
2891 -55 -2.76222E-05 0
2892 -56 -2.77352E-05 0
2893 -57 -2.78451E-05 0
2894 -58 -2.79501E-05 0
2895 -59 -2.80464E-05 0
2896 -60 -2.81338E-05 0
2897 -61 -2.82169E-05 0
2898 -62 -2.82944E-05 0
2899 -63 -2.8365E-05 0
2900 -64 -2.8434E-05 0
2901 -65 -2.84963E-05 0
2902 -66 -2.8556E-05 0
2903 -67 -2.86095E-05 0
2904 -68 -2.86624E-05 0
2905 -69 -2.87099E-05 0
2906 -70 -2.87545E-05 0
2907 -71 -2.87987E-05 0
2908 -72 -2.88393E-05 0
2909 -73 -2.88809E-05 0
2910 -74 -2.89167E-05 0
2911 -75 -2.89504E-05 0
2912 -76 -2.89841E-05 0
2913 -77 -2.90133E-05 0
2914 -78 -2.90446E-05 0
2915 -79 -2.90735E-05 0
2916 -80 -2.91036E-05 0
2917 0 1.0578E-08 0
2918 -1 -9.96191E-07 0
2919 -2 -1.9632E-06 0
2920 -3 -2.92292E-06 0
2921 -4 -3.85274E-06 0
2922 -5 -4.76616E-06 0
2923 -6 -5.65424E-06 0
2924 -7 -6.52672E-06 0
2925 -8 -7.37642E-06 0
2926 -9 -8.19819E-06 0
2927 -10 -9.00354E-06 0
2928 -11 -9.79082E-06 0
2929 -12 -1.05579E-05 0
2930 -13 -1.13128E-05 0
2931 -14 -1.20467E-05 0
2932 -15 -1.27618E-05 0
2933 -16 -1.34628E-05 0
2934 -17 -1.41428E-05 0
2935 -18 -1.4809E-05 0
2936 -19 -1.54555E-05 0
2937 -20 -1.60882E-05 0
2938 -21 -1.67015E-05 0
2939 -22 -1.73002E-05 0
2940 -23 -1.788E-05 0
2941 -24 -1.84431E-05 0
2942 -25 -1.8988E-05 0
2943 -26 -1.95199E-05 0
2944 -27 -2.00311E-05 0
2945 -28 -2.05303E-05 0
2946 -29 -2.10104E-05 0
2947 -30 -2.14758E-05 0
2948 -31 -2.19243E-05 0
2949 -32 -2.23571E-05 0
2950 -33 -2.27755E-05 0
2951 -34 -2.31748E-05 0
2952 -35 -2.35582E-05 0
2953 -36 -2.39284E-05 0
2954 -37 -2.42849E-05 0
2955 -38 -2.46242E-05 0
2956 -39 -2.49476E-05 0
2957 -40 -2.52561E-05 0
2958 -41 -2.55551E-05 0
2959 -42 -2.58348E-05 0
2960 -43 -2.6105E-05 0
2961 -44 -2.63598E-05 0
2962 -45 -2.66016E-05 0
2963 -46 -2.68297E-05 0
2964 -47 -2.70442E-05 0
2965 -48 -2.72485E-05 0
2966 -49 -2.74423E-05 0
2967 -50 -2.7624E-05 0
2968 -51 -2.77956E-05 0
2969 -52 -2.79535E-05 0
2970 -53 -2.81053E-05 0
2971 -54 -2.82465E-05 0
2972 -55 -2.83796E-05 0
2973 -56 -2.85036E-05 0
2974 -57 -2.86188E-05 0
2975 -58 -2.8729E-05 0
2976 -59 -2.88308E-05 0
2977 -60 -2.8926E-05 0
2978 -61 -2.90146E-05 0
2979 -62 -2.90969E-05 0
2980 -63 -2.91769E-05 0
2981 -64 -2.92483E-05 0
2982 -65 -2.93163E-05 0
2983 -66 -2.93769E-05 0
2984 -67 -2.94357E-05 0
2985 -68 -2.94931E-05 0
2986 -69 -2.95443E-05 0
2987 -70 -2.95947E-05 0
2988 -71 -2.96409E-05 0
2989 -72 -2.96836E-05 0
2990 -73 -2.97268E-05 0
2991 -74 -2.97654E-05 0
2992 -75 -2.98027E-05 0
2993 -76 -2.98377E-05 0
2994 -77 -2.98728E-05 0
2995 -78 -2.99049E-05 0
2996 -79 -2.9935E-05 0
2997 -80 -2.99632E-05 0
2998 0 1.12491E-08 0
2999 -1 -1.01399E-06 0
3000 -2 -2.01261E-06 0
3001 -3 -2.98764E-06 0
3002 -4 -3.93794E-06 0
3003 -5 -4.87046E-06 0
3004 -6 -5.77815E-06 0
3005 -7 -6.66964E-06 0
3006 -8 -7.53742E-06 0
3007 -9 -8.37595E-06 0
3008 -10 -9.19643E-06 0
3009 -11 -1.00028E-05 0
3010 -12 -1.07958E-05 0
3011 -13 -1.15643E-05 0
3012 -14 -1.23175E-05 0
3013 -15 -1.3052E-05 0
3014 -16 -1.37698E-05 0
3015 -17 -1.44674E-05 0
3016 -18 -1.51511E-05 0
3017 -19 -1.58152E-05 0
3018 -20 -1.64629E-05 0
3019 -21 -1.70914E-05 0
3020 -22 -1.77061E-05 0
3021 -23 -1.83007E-05 0
3022 -24 -1.88825E-05 0
3023 -25 -1.94433E-05 0
3024 -26 -1.99915E-05 0
3025 -27 -2.05194E-05 0
3026 -28 -2.10328E-05 0
3027 -29 -2.15301E-05 0
3028 -30 -2.20099E-05 0
3029 -31 -2.24714E-05 0
3030 -32 -2.29201E-05 0
3031 -33 -2.3352E-05 0
3032 -34 -2.37666E-05 0
3033 -35 -2.41657E-05 0
3034 -36 -2.45474E-05 0
3035 -37 -2.49153E-05 0
3036 -38 -2.52671E-05 0
3037 -39 -2.56068E-05 0
3038 -40 -2.59305E-05 0
3039 -41 -2.62382E-05 0
3040 -42 -2.65326E-05 0
3041 -43 -2.68124E-05 0
3042 -44 -2.708E-05 0
3043 -45 -2.73319E-05 0
3044 -46 -2.75725E-05 0
3045 -47 -2.78003E-05 0
3046 -48 -2.80135E-05 0
3047 -49 -2.82171E-05 0
3048 -50 -2.84105E-05 0
3049 -51 -2.85889E-05 0
3050 -52 -2.87588E-05 0
3051 -53 -2.89218E-05 0
3052 -54 -2.90666E-05 0
3053 -55 -2.9209E-05 0
3054 -56 -2.93398E-05 0
3055 -57 -2.94619E-05 0
3056 -58 -2.95779E-05 0
3057 -59 -2.96854E-05 0
3058 -60 -2.97853E-05 0
3059 -61 -2.98805E-05 0
3060 -62 -2.99677E-05 0
3061 -63 -3.00486E-05 0
3062 -64 -3.01244E-05 0
3063 -65 -3.01941E-05 0
3064 -66 -3.02619E-05 0
3065 -67 -3.03247E-05 0
3066 -68 -3.038E-05 0
3067 -69 -3.04353E-05 0
3068 -70 -3.04895E-05 0
3069 -71 -3.05401E-05 0
3070 -72 -3.05856E-05 0
3071 -73 -3.06265E-05 0
3072 -74 -3.06723E-05 0
3073 -75 -3.07085E-05 0
3074 -76 -3.07459E-05 0
3075 -77 -3.07808E-05 0
3076 -78 -3.08147E-05 0
3077 -79 -3.0845E-05 0
3078 -80 -3.0879E-05 0
3079 0 1.19508E-08 0
3080 -1 -1.03078E-06 0
3081 -2 -2.04688E-06 0
3082 -3 -3.04E-06 0
3083 -4 -4.00857E-06 0
3084 -5 -4.95951E-06 0
3085 -6 -5.88555E-06 0
3086 -7 -6.79471E-06 0
3087 -8 -7.68103E-06 0
3088 -9 -8.53803E-06 0
3089 -10 -9.37399E-06 0
3090 -11 -1.01966E-05 0
3091 -12 -1.10079E-05 0
3092 -13 -1.17938E-05 0
3093 -14 -1.25643E-05 0
3094 -15 -1.33133E-05 0
3095 -16 -1.40483E-05 0
3096 -17 -1.47641E-05 0
3097 -18 -1.54635E-05 0
3098 -19 -1.61412E-05 0
3099 -20 -1.68078E-05 0
3100 -21 -1.74531E-05 0
3101 -22 -1.80824E-05 0
3102 -23 -1.86952E-05 0
3103 -24 -1.92911E-05 0
3104 -25 -1.98706E-05 0
3105 -26 -2.04334E-05 0
3106 -27 -2.09772E-05 0
3107 -28 -2.15047E-05 0
3108 -29 -2.20159E-05 0
3109 -30 -2.25118E-05 0
3110 -31 -2.29915E-05 0
3111 -32 -2.34521E-05 0
3112 -33 -2.38988E-05 0
3113 -34 -2.4328E-05 0
3114 -35 -2.47408E-05 0
3115 -36 -2.51383E-05 0
3116 -37 -2.55226E-05 0
3117 -38 -2.58882E-05 0
3118 -39 -2.62379E-05 0
3119 -40 -2.65741E-05 0
3120 -41 -2.68964E-05 0
3121 -42 -2.72038E-05 0
3122 -43 -2.74951E-05 0
3123 -44 -2.77719E-05 0
3124 -45 -2.80407E-05 0
3125 -46 -2.82883E-05 0
3126 -47 -2.853E-05 0
3127 -48 -2.87536E-05 0
3128 -49 -2.89694E-05 0
3129 -50 -2.91699E-05 0
3130 -51 -2.93603E-05 0
3131 -52 -2.95397E-05 0
3132 -53 -2.97064E-05 0
3133 -54 -2.98634E-05 0
3134 -55 -3.00105E-05 0
3135 -56 -3.01476E-05 0
3136 -57 -3.02785E-05 0
3137 -58 -3.04015E-05 0
3138 -59 -3.05189E-05 0
3139 -60 -3.06248E-05 0
3140 -61 -3.07226E-05 0
3141 -62 -3.0816E-05 0
3142 -63 -3.09019E-05 0
3143 -64 -3.09837E-05 0
3144 -65 -3.10601E-05 0
3145 -66 -3.11329E-05 0
3146 -67 -3.11988E-05 0
3147 -68 -3.12612E-05 0
3148 -69 -3.13224E-05 0
3149 -70 -3.13773E-05 0
3150 -71 -3.14289E-05 0
3151 -72 -3.14768E-05 0
3152 -73 -3.15224E-05 0
3153 -74 -3.15683E-05 0
3154 -75 -3.16121E-05 0
3155 -76 -3.16498E-05 0
3156 -77 -3.16873E-05 0
3157 -78 -3.17223E-05 0
3158 -79 -3.17544E-05 0
3159 -80 -3.1788E-05 0
3160 0 1.28615E-08 0
3161 -1 -1.0461E-06 0
3162 -2 -2.07934E-06 0
3163 -3 -3.08949E-06 0
3164 -4 -4.07578E-06 0
3165 -5 -5.04462E-06 0
3166 -6 -5.98885E-06 0
3167 -7 -6.91565E-06 0
3168 -8 -7.8193E-06 0
3169 -9 -8.69226E-06 0
3170 -10 -9.54716E-06 0
3171 -11 -1.03858E-05 0
3172 -12 -1.12148E-05 0
3173 -13 -1.20162E-05 0
3174 -14 -1.28039E-05 0
3175 -15 -1.357E-05 0
3176 -16 -1.4323E-05 0
3177 -17 -1.50543E-05 0
3178 -18 -1.57715E-05 0
3179 -19 -1.64687E-05 0
3180 -20 -1.71491E-05 0
3181 -21 -1.78094E-05 0
3182 -22 -1.84552E-05 0
3183 -23 -1.90819E-05 0
3184 -24 -1.96948E-05 0
3185 -25 -2.02885E-05 0
3186 -26 -2.08669E-05 0
3187 -27 -2.14254E-05 0
3188 -28 -2.19732E-05 0
3189 -29 -2.24975E-05 0
3190 -30 -2.30079E-05 0
3191 -31 -2.34994E-05 0
3192 -32 -2.39784E-05 0
3193 -33 -2.44366E-05 0
3194 -34 -2.4881E-05 0
3195 -35 -2.53114E-05 0
3196 -36 -2.57183E-05 0
3197 -37 -2.61173E-05 0
3198 -38 -2.64973E-05 0
3199 -39 -2.68627E-05 0
3200 -40 -2.72095E-05 0
3201 -41 -2.75452E-05 0
3202 -42 -2.78624E-05 0
3203 -43 -2.81693E-05 0
3204 -44 -2.84595E-05 0
3205 -45 -2.87373E-05 0
3206 -46 -2.89998E-05 0
3207 -47 -2.92507E-05 0
3208 -48 -2.94889E-05 0
3209 -49 -2.97121E-05 0
3210 -50 -2.99231E-05 0
3211 -51 -3.01235E-05 0
3212 -52 -3.03117E-05 0
3213 -53 -3.04896E-05 0
3214 -54 -3.06567E-05 0
3215 -55 -3.08136E-05 0
3216 -56 -3.09599E-05 0
3217 -57 -3.10988E-05 0
3218 -58 -3.12299E-05 0
3219 -59 -3.13495E-05 0
3220 -60 -3.14628E-05 0
3221 -61 -3.15689E-05 0
3222 -62 -3.16688E-05 0
3223 -63 -3.1761E-05 0
3224 -64 -3.18496E-05 0
3225 -65 -3.19297E-05 0
3226 -66 -3.20046E-05 0
3227 -67 -3.20751E-05 0
3228 -68 -3.21418E-05 0
3229 -69 -3.22067E-05 0
3230 -70 -3.22668E-05 0
3231 -71 -3.23212E-05 0
3232 -72 -3.23749E-05 0
3233 -73 -3.24231E-05 0
3234 -74 -3.24701E-05 0
3235 -75 -3.25165E-05 0
3236 -76 -3.2555E-05 0
3237 -77 -3.25918E-05 0
3238 -78 -3.26325E-05 0
3239 -79 -3.26699E-05 0
3240 -80 -3.27024E-05 0
3241 0 1.41312E-08 0
3242 -1 -1.06259E-06 0
3243 -2 -2.11343E-06 0
3244 -3 -3.14142E-06 0
3245 -4 -4.14446E-06 0
3246 -5 -5.13176E-06 0
3247 -6 -6.09467E-06 0
3248 -7 -7.03914E-06 0
3249 -8 -7.96003E-06 0
3250 -9 -8.85136E-06 0
3251 -10 -9.72189E-06 0
3252 -11 -1.05791E-05 0
3253 -12 -1.14249E-05 0
3254 -13 -1.22445E-05 0
3255 -14 -1.30495E-05 0
3256 -15 -1.38325E-05 0
3257 -16 -1.46004E-05 0
3258 -17 -1.53475E-05 0
3259 -18 -1.60834E-05 0
3260 -19 -1.67951E-05 0
3261 -20 -1.74938E-05 0
3262 -21 -1.81698E-05 0
3263 -22 -1.88364E-05 0
3264 -23 -1.94777E-05 0
3265 -24 -2.01081E-05 0
3266 -25 -2.07187E-05 0
3267 -26 -2.13109E-05 0
3268 -27 -2.18875E-05 0
3269 -28 -2.24465E-05 0
3270 -29 -2.29881E-05 0
3271 -30 -2.3513E-05 0
3272 -31 -2.40207E-05 0
3273 -32 -2.45135E-05 0
3274 -33 -2.49902E-05 0
3275 -34 -2.54471E-05 0
3276 -35 -2.58898E-05 0
3277 -36 -2.63158E-05 0
3278 -37 -2.6727E-05 0
3279 -38 -2.71188E-05 0
3280 -39 -2.75002E-05 0
3281 -40 -2.78624E-05 0
3282 -41 -2.82103E-05 0
3283 -42 -2.85426E-05 0
3284 -43 -2.88639E-05 0
3285 -44 -2.91658E-05 0
3286 -45 -2.9456E-05 0
3287 -46 -2.97297E-05 0
3288 -47 -2.99917E-05 0
3289 -48 -3.0243E-05 0
3290 -49 -3.0479E-05 0
3291 -50 -3.06995E-05 0
3292 -51 -3.09118E-05 0
3293 -52 -3.11099E-05 0
3294 -53 -3.12962E-05 0
3295 -54 -3.14713E-05 0
3296 -55 -3.16399E-05 0
3297 -56 -3.1789E-05 0
3298 -57 -3.19365E-05 0
3299 -58 -3.20738E-05 0
3300 -59 -3.22023E-05 0
3301 -60 -3.23211E-05 0
3302 -61 -3.24323E-05 0
3303 -62 -3.25374E-05 0
3304 -63 -3.26353E-05 0
3305 -64 -3.2728E-05 0
3306 -65 -3.28178E-05 0
3307 -66 -3.28992E-05 0
3308 -67 -3.29755E-05 0
3309 -68 -3.30452E-05 0
3310 -69 -3.31128E-05 0
3311 -70 -3.31755E-05 0
3312 -71 -3.32342E-05 0
3313 -72 -3.32902E-05 0
3314 -73 -3.33402E-05 0
3315 -74 -3.33915E-05 0
3316 -75 -3.34376E-05 0
3317 -76 -3.34816E-05 0
3318 -77 -3.35255E-05 0
3319 -78 -3.35647E-05 0
3320 -79 -3.36044E-05 0
3321 -80 -3.36411E-05 0
3322 0 1.53064E-08 0
3323 -1 -1.07879E-06 0
3324 -2 -2.14673E-06 0
